"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2012,"May 2012","Imports","Norway",303,2903138,8291591
2012,"December 2012","Exports","Turkey",303,32856,190706
2012,"May 2012","Exports","Italy",303,17400,189392
2012,"June 2012","Exports","Turkey",303,35444,152307
2012,"March 2012","Exports","Turkey",303,57400,256546
2012,"October 2012","Exports","Turkey",303,70440,331780
2012,"August 2012","Imports","Ukraine",303,468487,783802
2012,"April 2012","Exports","New Zealand",303,572490,1089310
2012,"September 2012","Exports","New Zealand",303,679929,1512759
2012,"July 2012","Exports","Iceland",303,7026199,9136278
2012,"September 2012","Exports","Iceland",303,16420453,25111266
2012,"December 2012","Exports","Indonesia",303,119000,309950
2012,"January 2012","Imports","Iceland",303,672,2909
2012,"May 2012","Exports","New Zealand",303,253687,605486
2012,"March 2012","Exports","New Zealand",303,650962,1934320
2012,"February 2012","Exports","New Zealand",303,486335,1112695
2012,"August 2012","Imports","Iceland",303,31603,73708
2012,"December 2012","Exports","New Zealand",303,783997,1516178
2012,"January 2012","Exports","Iceland",303,2718012,2526754
2012,"March 2012","Imports","Iceland",303,106560,117904
2012,"December 2012","Exports","Iceland",303,2737641,3956080
2012,"July 2012","Imports","Iceland",303,382,1744
2012,"October 2012","Exports","New Zealand",303,772967,1499813
2012,"November 2012","Imports","Hungary",303,18000,69733
2012,"October 2012","Exports","Iceland",303,6502249,11454768
2012,"April 2012","Exports","Iceland",303,768431,1546704
2012,"November 2012","Exports","Iceland",303,1601724,3747704
2012,"December 2012","Imports","Iceland",303,610,1650
2012,"August 2012","Exports","New Zealand",303,613402,1365405
2012,"June 2012","Imports","Kyrgyzstan",303,1689172,2793365
2012,"January 2012","Exports","Belarus",303,152702,548900
2012,"August 2012","Exports","Estonia",303,2327700,1326726
2012,"November 2012","Exports","Estonia",303,4477000,2134066
2012,"June 2012","Exports","Finland",303,1780200,828445
2012,"October 2012","Exports","Belarus",303,319575,1357100
2012,"May 2012","Exports","Sweden",303,1012200,642993
2012,"September 2012","Exports","Peru",303,190929,327187
2012,"October 2012","Imports","Kyrgyzstan",303,2853768,4589005
2012,"September 2012","Exports","Belarus",303,354495,1231200
2012,"November 2012","Exports","Belarus",303,563326,1998700
2012,"July 2012","Imports","Estonia",303,16000,28253
2012,"March 2012","Exports","Belarus",303,178723,1140000
2012,"May 2012","Imports","Belarus",303,2950782,3095300
2012,"September 2012","Imports","Kyrgyzstan",303,2592285,4154552
2012,"August 2012","Exports","Peru",303,224656,399579
2012,"June 2012","Exports","Estonia",303,1154400,637624
2012,"July 2012","Exports","Belarus",303,221445,706100
2012,"July 2012","Exports","Estonia",303,1590800,1028834
2012,"September 2012","Exports","Estonia",303,1810300,1027451
2012,"June 2012","Imports","Belarus",303,2872579,2935400
2012,"February 2012","Exports","United Kingdom",303,3573765,6425533
2012,"August 2012","Imports","United Kingdom",303,375897,1006864
2012,"September 2012","Exports","Uruguay",303,52880,130375
2012,"April 2012","Exports","Armenia",303,19050,161700
2012,"June 2012","Exports","Uruguay",303,25008,53742
2012,"September 2012","Imports","Armenia",303,32,512
2012,"April 2012","Exports","France",303,402800,1093802
2012,"October 2012","Imports","Armenia",303,60,581
2012,"April 2012","Exports","Singapore",303,24700,165888
2012,"August 2012","Exports","Japan",303,558751,734498
2012,"June 2012","Exports","Singapore",303,24700,32964
2012,"March 2012","Exports","Armenia",303,28914,236008
2012,"October 2012","Exports","Singapore",303,49390,315480
2012,"June 2012","Exports","Japan",303,191436,352174
2012,"November 2012","Exports","Uruguay",303,24996,48292
2012,"February 2012","Imports","Singapore",303,30,2444
2012,"July 2012","Exports","Armenia",303,9500,68118
2012,"October 2012","Exports","France",303,17500,86472
2012,"April 2012","Imports","Japan",303,10308654,114251150
2012,"February 2012","Exports","Armenia",303,26880,224793
2012,"May 2012","Exports","Australia",303,13960,18147
2012,"November 2012","Exports","Japan",303,262061,425279
2012,"December 2012","Exports","Japan",303,435752,482640
2012,"January 2012","Exports","Armenia",303,21850,73405
2012,"December 2012","Exports","Argentina",303,291942,934115
2012,"July 2012","Exports","Argentina",303,71998,363036
2012,"November 2012","Exports","Chile",303,4497123,17697702
2012,"February 2012","Imports","Portugal",303,730751,2553734
2012,"April 2012","Exports","Portugal",303,6061,52761
2012,"June 2012","Exports","Argentina",303,327488,1143942
2012,"April 2012","Imports","Poland",303,872885,2423790
2012,"July 2012","Imports","Germany",303,66542,220974
2012,"June 2012","Exports","Germany",303,12507,46999
2012,"October 2012","Exports","Argentina",303,262912,565373
2012,"February 2012","Exports","Argentina",303,217382,438980
2012,"May 2012","Exports","Chile",303,673002,3537948
2012,"November 2012","Imports","Poland",303,620178,1995252
2012,"June 2012","Imports","Germany",303,45633,151968
2012,"August 2012","Imports","Poland",303,261611,710240
2012,"August 2012","Exports","Argentina",303,356005,1385440
2012,"December 2012","Exports","Chile",303,2309348,9193690
2012,"April 2012","Imports","Portugal",303,488972,1757740
2012,"December 2012","Imports","Poland",303,190848,563868
2012,"January 2012","Exports","Chile",303,1514695,8141559
2012,"February 2012","Exports","Chile",303,1008196,4932125
2012,"May 2012","Exports","Netherlands",303,50379,132130
2012,"October 2012","Imports","Netherlands",303,639869,1790363
2012,"July 2012","Imports","Netherlands",303,202322,590279
2012,"November 2012","Re-exports","China, Hong Kong SAR",303,19123,289304
2012,"August 2012","Imports","Netherlands",303,412645,1306350
2012,"February 2012","Imports","China, Hong Kong SAR",303,3292,35328
2012,"September 2012","Imports","Netherlands",303,738463,2205371
2012,"June 2012","Exports","Iceland",303,772207,1441895
2012,"June 2012","Exports","New Zealand",303,434352,848948
2012,"January 2012","Exports","New Zealand",303,150382,489573
2012,"November 2012","Imports","Iceland",303,29123,43736
2012,"March 2012","Exports","Iceland",303,8667167,10561259
2012,"July 2012","Exports","New Zealand",303,310209,742197
2012,"May 2012","Exports","Iceland",303,273546,529218
2012,"June 2012","Imports","Iceland",303,2411,5616
2012,"November 2012","Exports","New Zealand",303,597521,927275
2012,"August 2012","Exports","Iceland",303,19019703,26799516
2012,"February 2012","Exports","Iceland",303,9828980,11616366
2012,"January 2012","Imports","Portugal",303,404583,1476940
2012,"September 2012","Imports","Poland",303,528865,1553352
2012,"January 2012","Imports","Poland",303,796573,2499651
2012,"December 2012","Imports","Germany",303,19793,65211
2012,"August 2012","Exports","Chile",303,1621406,6980324
2012,"June 2012","Exports","Belarus",303,196789,705000
2012,"October 2012","Imports","Belarus",303,3346355,5143900
2012,"April 2012","Imports","Thailand",303,398002,1104368
2012,"January 2012","Exports","Peru",303,18508,30007
2012,"February 2012","Imports","Thailand",303,565014,2490495
2012,"August 2012","Imports","Belarus",303,3283315,4037100
2012,"February 2012","Imports","Kyrgyzstan",303,610148,1082429
2012,"July 2012","Imports","Belarus",303,2689871,2822600
2012,"December 2012","Imports","Belarus",303,4538192,6552200
2012,"January 2012","Imports","Thailand",303,1268033,5427119
2012,"October 2012","Exports","Peru",303,23290,39180
2012,"December 2012","Exports","Estonia",303,3751200,2330918
2012,"June 2012","Exports","Ecuador",303,329570,455863
2012,"October 2012","Imports","Rep. of Moldova",303,40020,69361
2012,"December 2012","Imports","Canada",303,90605,532211
2012,"June 2012","Imports","Cameroon",303,365222,458273
2012,"August 2012","Exports","Ecuador",303,434500,681976
2012,"July 2012","Exports","Ecuador",303,459030,750296
2012,"July 2012","Exports","Canada",303,171105,408951
2012,"May 2012","Exports","Ecuador",303,236545,269265
2012,"May 2012","Imports","Canada",303,120675,401175
2012,"August 2012","Exports","Canada",303,47675,152299
2012,"November 2012","Exports","Canada",303,1740617,4019121
2012,"September 2012","Exports","Canada",303,2075566,4150407
2012,"March 2012","Imports","Canada",303,28598,95232
2012,"April 2012","Exports","Canada",303,551139,1210505
2012,"June 2012","Imports","Canada",303,102853,269727
2012,"February 2012","Exports","Canada",303,289703,712384
2012,"March 2012","Imports","Rep. of Moldova",303,79508,143836
2012,"September 2012","Exports","Ecuador",303,150367,237779
2012,"February 2012","Imports","Rep. of Moldova",303,20020,34034
2012,"July 2012","Imports","Canada",303,5629,26383
2012,"May 2012","Exports","Canada",303,380041,681855
2012,"January 2012","Imports","Cameroon",303,54472,85097
2012,"February 2012","Re-imports","Armenia",303,13220,15203
2012,"January 2012","Re-exports","Armenia",303,13220,4265
2012,"September 2012","Exports","Armenia",303,1945,15742
2012,"February 2012","Exports","Japan",303,356965,370446
2012,"January 2012","Imports","Japan",303,3431851,19706840
2012,"May 2012","Imports","Armenia",303,13650,18509
2012,"May 2012","Exports","Armenia",303,19450,156526
2012,"October 2012","Imports","Japan",303,8210293,79538947
2012,"August 2012","Exports","France",303,15100,104396
2012,"January 2012","Exports","Uruguay",303,25058,30678
2012,"January 2012","Exports","Singapore",303,23100,140685
2012,"June 2012","Imports","Japan",303,8581345,67204623
2012,"June 2012","Exports","Armenia",303,33540,251729
2012,"February 2012","Imports","Japan",303,6470722,21888120
2012,"December 2012","Imports","Singapore",303,14900,112065
2012,"March 2012","Imports","Japan",303,5211636,28255860
2012,"February 2012","Exports","Uruguay",303,24978,54126
2012,"July 2012","Imports","Japan",303,7449544,39194810
2012,"January 2012","Exports","Japan",303,31883,57094
2012,"December 2012","Imports","Slovakia",303,243,2316
2012,"December 2012","Exports","Uruguay",303,27912,50241
2012,"May 2012","Exports","Singapore",303,22510,91678
2012,"August 2012","Imports","Rep. of Moldova",303,79420,133649
2012,"October 2012","Imports","Canada",303,196788,959609
2012,"January 2012","Exports","Canada",303,230046,969531
2012,"December 2012","Exports","Ecuador",303,506622,749671
2012,"August 2012","Imports","Canada",303,1240062,2518242
2012,"May 2012","Imports","Rep. of Moldova",303,60096,121768
2012,"October 2012","Exports","Japan",303,634478,861142
2012,"March 2012","Exports","Japan",303,708920,761353
2012,"September 2012","Exports","Australia",303,21670,29217
2012,"February 2012","Exports","Singapore",303,48630,316023
2012,"September 2012","Imports","Japan",303,12796750,69465836
2012,"September 2012","Exports","Japan",303,491442,620972
2012,"April 2012","Exports","Japan",303,129764,181385
2012,"May 2012","Exports","Japan",303,279041,444618
2012,"November 2012","Exports","France",303,17500,85499
2012,"August 2012","Imports","Japan",303,8464856,41595679
2012,"October 2012","Exports","Uruguay",303,30,144
2012,"November 2012","Imports","Slovakia",303,242,2278
2012,"October 2012","Imports","Slovakia",303,2,585
2012,"August 2012","Exports","Armenia",303,1500,11616
2012,"July 2012","Exports","Japan",303,224026,334086
2012,"December 2012","Exports","Armenia",303,600,5520
2012,"December 2012","Imports","Japan",303,4633572,36961431
2012,"March 2012","Exports","Singapore",303,7630,23023
2012,"November 2012","Imports","Japan",303,5961593,60798651
2012,"May 2012","Imports","Japan",303,11387123,120712646
2012,"January 2012","Imports","Singapore",303,100,3129
2013,"March 2013","Exports","Sweden",303,520000,375365
2013,"September 2013","Re-exports","China, Hong Kong SAR",303,11952,151896
2013,"May 2013","Re-exports","China, Hong Kong SAR",303,21362,274874
2013,"October 2013","Exports","Argentina",303,447063,1000852
2013,"September 2013","Imports","Azerbaijan",303,430440,223503
2013,"June 2013","Imports","Azerbaijan",303,39500,19794
2013,"May 2013","Imports","Azerbaijan",303,213480,115507
2013,"December 2013","Imports","China, Hong Kong SAR",303,9750,103563
2013,"July 2013","Imports","Portugal",303,19980,31361
2013,"December 2013","Imports","Czech Rep.",303,560,5885
2013,"February 2013","Exports","China, Hong Kong SAR",303,21497,275338
2013,"October 2013","Exports","Portugal",303,200,1042
2013,"April 2013","Imports","Portugal",303,766227,1946421
2013,"March 2013","Exports","Portugal",303,1098,8402
2013,"February 2013","Exports","Turkey",303,28053,148553
2013,"May 2013","Exports","Turkey",303,73738,342259
2013,"August 2013","Exports","Turkey",303,102260,420063
2013,"December 2013","Exports","Turkey",303,73602,355893
2013,"September 2013","Imports","Luxembourg",303,24000,234
2013,"May 2013","Imports","Germany",303,200,391
2013,"December 2013","Imports","Belarus",303,3220016,5839700
2013,"December 2013","Exports","Belarus",303,763268,2430400
2013,"March 2013","Imports","Belarus",303,5355626,7590700
2013,"August 2013","Imports","Belarus",303,3674264,4933100
2013,"March 2013","Exports","Belarus",303,625420,2328800
2013,"July 2013","Imports","Belarus",303,2881072,2703200
2013,"August 2013","Imports","China, Macao SAR",303,22650,283506
2013,"July 2013","Imports","Luxembourg",303,24,229
2013,"July 2013","Exports","Germany",303,22400,72338
2013,"October 2013","Imports","Belarus",303,4859824,7775800
2013,"November 2013","Imports","Belarus",303,3519671,5785900
2013,"May 2013","Imports","Luxembourg",303,42,395
2013,"November 2013","Exports","Belarus",303,850704,2698300
2013,"June 2013","Exports","Germany",303,89600,295323
2013,"May 2013","Exports","Belarus",303,326866,1322200
2013,"October 2013","Exports","Ireland",303,75000,176575
2013,"September 2013","Imports","Thailand",303,582002,1754956
2013,"January 2013","Exports","Denmark",303,419000,2491965
2013,"January 2013","Imports","Malaysia",303,50,1186
2013,"October 2013","Exports","Denmark",303,61100,395582
2013,"November 2013","Exports","Denmark",303,435300,2891859
2013,"March 2013","Exports","Denmark",303,188200,1045404
2013,"November 2013","Exports","Ireland",303,75000,174741
2013,"July 2013","Exports","Peru",303,106562,142260
2013,"September 2013","Imports","Denmark",303,123200,329295
2013,"September 2013","Imports","Malta",303,226800,187406
2013,"June 2013","Exports","Armenia",303,5000,39484
2013,"July 2013","Exports","Denmark",303,72100,207318
2013,"December 2013","Exports","Ireland",303,1025000,2501106
2013,"November 2013","Exports","Peru",303,67536,87479
2013,"July 2013","Imports","Thailand",303,709678,1971604
2013,"October 2013","Exports","Thailand",303,3140,17113
2013,"April 2013","Exports","Ireland",303,3523880,7268469
2013,"September 2013","Exports","Thailand",303,200,1090
2013,"January 2013","Exports","Armenia",303,13268,118861
2013,"May 2013","Exports","Ireland",303,691320,1219212
2013,"October 2013","Exports","Chile",303,6241623,40913728
2013,"February 2013","Exports","Iceland",303,10474759,11885137
2013,"September 2013","Exports","Iceland",303,11585617,20043136
2013,"June 2013","Exports","New Zealand",303,350436,633356
2013,"March 2013","Exports","New Zealand",303,326476,824267
2013,"January 2013","Exports","Indonesia",303,35503,349547
2013,"February 2013","Exports","New Zealand",303,529279,1054234
2013,"July 2013","Imports","Iceland",303,31575,103495
2013,"May 2013","Exports","Indonesia",303,134000,377200
2013,"August 2013","Exports","Iceland",303,19468279,32768761
2013,"April 2013","Exports","Iceland",303,1773624,4153542
2013,"December 2013","Exports","New Zealand",303,786586,1393110
2013,"October 2013","Exports","New Zealand",303,147419,381704
2013,"March 2013","Exports","Iceland",303,4818590,6065025
2013,"November 2013","Imports","Iceland",303,78,81
2013,"February 2013","Exports","Indonesia",303,79000,166680
2013,"December 2013","Imports","Slovenia",303,12,54
2013,"May 2013","Exports","Iceland",303,2367694,4265036
2013,"January 2013","Exports","New Zealand",303,277713,602437
2013,"November 2013","Exports","Chile",303,5784998,38879343
2013,"October 2013","Exports","Iceland",303,6870288,14823483
2013,"April 2013","Exports","New Zealand",303,579494,1052022
2013,"February 2013","Exports","Kazakhstan",303,26597,322006
2013,"February 2013","Imports","Kazakhstan",303,591794,1005150
2013,"May 2013","Imports","United Kingdom",303,65182,183451
2013,"April 2013","Imports","Kazakhstan",303,366938,1125316
2013,"August 2013","Re-imports","Russian Federation",303,8201,8821
2013,"January 2013","Exports","Kazakhstan",303,11810,115488
2013,"January 2013","Imports","Russian Federation",303,2707,4763
2013,"February 2013","Exports","United Kingdom",303,4171379,8225468
2013,"March 2013","Imports","Kazakhstan",303,436543,962350
2013,"October 2013","Exports","EU-28",303,5370212,5827662
2013,"October 2013","Exports","United Kingdom",303,915259,2154534
2013,"July 2013","Exports","Kazakhstan",303,3619,284493
2013,"December 2013","Exports","France",303,6900,44388
2013,"May 2013","Exports","United Kingdom",303,92000,107595
2013,"September 2013","Imports","Russian Federation",303,195,534
2013,"December 2013","Exports","United Kingdom",303,142270,147922
2013,"November 2013","Re-imports","Russian Federation",303,500,427
2013,"December 2013","Imports","EU-28",303,3060187,11479429
2013,"December 2013","Exports","EU-28",303,7633092,10072030
2013,"December 2013","Exports","Kazakhstan",303,350,191883
2013,"April 2013","Re-imports","Russian Federation",303,20407,32806
2013,"May 2013","Imports","Canada",303,165390,1008957
2013,"July 2013","Exports","Greece",303,18369,114811
2013,"July 2013","Imports","Rep. of Moldova",303,39570,64784
2013,"May 2013","Exports","Canada",303,294083,677498
2013,"February 2013","Exports","Greece",303,19843,117394
2013,"December 2013","Exports","Singapore",303,25200,93280
2013,"April 2013","Imports","Slovakia",303,421,4302
2013,"January 2013","Imports","Slovakia",303,321,3262
2013,"October 2013","Imports","Slovakia",303,455,4996
2013,"April 2013","Imports","Canada",303,199769,710889
2013,"July 2013","Imports","Slovakia",303,469,4796
2013,"May 2013","Exports","Greece",303,18659,122067
2013,"August 2013","Imports","Rep. of Moldova",303,19780,33152
2013,"September 2013","Exports","Canada",303,3556943,8049098
2013,"June 2013","Exports","Canada",303,901992,1773873
2013,"September 2013","Imports","Rep. of Moldova",303,39810,66867
2013,"March 2013","Imports","Slovakia",303,281,2779
2013,"July 2013","Imports","Canada",303,645114,4726502
2013,"January 2013","Imports","Canada",303,73430,296416
2013,"November 2013","Imports","Canada",303,669916,5758699
2013,"February 2013","Imports","Canada",303,179617,738944
2013,"November 2013","Imports","Portugal",303,145694,462573
2013,"November 2013","Imports","Azerbaijan",303,485784,246551
2013,"September 2013","Exports","Argentina",303,160756,435308
2013,"June 2013","Imports","Portugal",303,343723,1003827
2013,"October 2013","Imports","Kyrgyzstan",303,3506271,5563196
2013,"September 2013","Exports","China, Hong Kong SAR",303,11952,151896
2013,"March 2013","Exports","Argentina",303,359566,1322661
2013,"September 2013","Exports","Turkey",303,93927,401603
2013,"August 2013","Imports","Azerbaijan",303,275560,141977
2013,"April 2013","Imports","Azerbaijan",303,195558,99044
2013,"November 2013","Exports","China, Hong Kong SAR",303,7480,120844
2013,"July 2013","Imports","China, Hong Kong SAR",303,22410,237490
2013,"February 2013","Imports","Kyrgyzstan",303,608609,1008590
2013,"December 2013","Exports","China, Hong Kong SAR",303,27300,49403
2013,"February 2013","Imports","Czech Rep.",303,1204,4756
2013,"February 2013","Imports","Germany",303,91700,759750
2013,"January 2013","Imports","Belarus",303,2362279,2844600
2013,"April 2013","Imports","Germany",303,230,943
2013,"December 2013","Exports","Germany",303,36728,276169
2013,"September 2013","Imports","Belarus",303,4966317,7408900
2013,"July 2013","Imports","China, Macao SAR",303,680,5738
2013,"October 2013","Imports","China, Macao SAR",303,1960,19313
2013,"February 2013","Imports","Belarus",303,3204529,3745300
2013,"October 2013","Exports","Germany",303,15365,147191
2013,"April 2013","Exports","Germany",303,22400,58981
2013,"April 2013","Exports","Belarus",303,791015,2965200
2013,"February 2013","Exports","Belarus",303,375202,1601300
2013,"January 2013","Exports","Estonia",303,3902100,2066045
2013,"February 2013","Exports","Netherlands",303,216031,434190
2013,"August 2013","Imports","Estonia",303,3000,17197
2013,"April 2013","Exports","Finland",303,1695288,789586
2013,"April 2013","Exports","Netherlands",303,1186416,2322450
2013,"March 2013","Imports","Spain",303,704416,1659424
2013,"December 2013","Exports","Netherlands",303,306991,810226
2013,"March 2013","Exports","Spain",303,784785,1791440
2013,"January 2013","Imports","Spain",303,245882,760425
2013,"January 2013","Exports","Spain",303,345297,940237
2013,"April 2013","Imports","Netherlands",303,1158075,3034528
2013,"October 2013","Imports","Netherlands",303,490452,1312388
2013,"August 2013","Imports","Spain",303,45516,111449
2013,"August 2013","Imports","Netherlands",303,499352,1489960
2013,"January 2013","Exports","Netherlands",303,511800,828738
2013,"April 2013","Exports","Estonia",303,4659000,2419887
2013,"January 2013","Imports","Netherlands",303,663735,1814370
2013,"February 2013","Exports","Spain",303,1266162,2763706
2013,"March 2013","Exports","Finland",303,1234367,611575
2013,"June 2013","Exports","Estonia",303,1324600,740866
2013,"September 2013","Imports","EU-28",303,3466922,11309905
2013,"July 2013","Imports","EU-28",303,3169434,8473840
2013,"September 2013","Re-imports","Russian Federation",303,195,534
2013,"September 2013","Imports","Kazakhstan",303,155953,768207
2013,"June 2013","Exports","Kazakhstan",303,16296,229474
2013,"April 2013","Imports","United Kingdom",303,125308,402443
2013,"October 2013","Imports","Kazakhstan",303,430538,1418944
2013,"December 2013","Imports","Russian Federation",303,74768,126228
2013,"August 2013","Exports","France",303,15000,111285
2013,"June 2013","Imports","United Kingdom",303,40198,114711
2013,"August 2013","Imports","Kazakhstan",303,170654,408891
2013,"January 2013","Imports","EU-28",303,1967349,5533633
2013,"April 2013","Exports","United Kingdom",303,962095,2065820
2013,"August 2013","Imports","United Kingdom",303,29525,86914
2013,"October 2013","Imports","Russian Federation",303,40000,13623
2013,"March 2013","Re-imports","Russian Federation",303,580,1103
2013,"May 2013","Imports","Russian Federation",303,776,1186
2013,"September 2013","Exports","United Kingdom",303,148980,164623
2013,"January 2013","Exports","United Kingdom",303,2991606,6200741
2013,"June 2013","Exports","France",303,17700,90912
2013,"January 2013","Imports","Kazakhstan",303,524264,882359
2013,"March 2013","Exports","Kazakhstan",303,9146,282194
2013,"September 2013","Exports","Denmark",303,67700,422251
2013,"May 2013","Exports","Denmark",303,72400,549827
2013,"June 2013","Exports","Denmark",303,18900,9470
2013,"December 2013","Imports","Denmark",303,12500,35494
2013,"May 2013","Exports","Peru",303,94596,230702
2013,"October 2013","Exports","Peru",303,181782,315746
2013,"August 2013","Exports","Peru",303,426623,698699
2013,"December 2013","Exports","Denmark",303,463700,3113521
2013,"February 2013","Exports","Ireland",303,2540000,5494925
2013,"July 2013","Imports","Australia",303,1089,5532
2013,"December 2013","Exports","Peru",303,339048,558191
2013,"July 2013","Exports","Thailand",303,200,1090
2013,"May 2013","Exports","Armenia",303,10889,94291
2013,"February 2013","Exports","Denmark",303,260400,2675407
2013,"June 2013","Exports","Peru",303,48000,220568
2013,"July 2013","Exports","Ireland",303,50000,44472
2013,"October 2013","Imports","Armenia",303,10,106
2013,"April 2013","Imports","Thailand",303,456518,1451908
2013,"May 2013","Imports","Australia",303,7153,35393
2013,"March 2013","Exports","Peru",303,353230,513221
2013,"March 2013","Exports","Indonesia",303,118109,407369
2013,"July 2013","Exports","Iceland",303,10868534,16559296
2013,"July 2013","Exports","New Zealand",303,306127,328652
2013,"June 2013","Imports","Iceland",303,55951,23917
2013,"August 2013","Exports","Chile",303,3584470,19992555
2013,"September 2013","Exports","Chile",303,2957810,18240635
2013,"July 2013","Exports","Chile",303,3121647,17601934
2013,"June 2013","Exports","Chile",303,5841753,31053602
2013,"May 2013","Exports","Chile",303,5090675,26052489
2013,"June 2013","Exports","Iceland",303,2125134,2657280
2013,"November 2013","Exports","Iceland",303,3694843,6891576
2013,"April 2013","Exports","Chile",303,4024390,20187795
2013,"December 2013","Exports","Chile",303,2283531,14094823
2013,"March 2013","Exports","Chile",303,6185625,28058020
2013,"January 2013","Exports","Iceland",303,6804099,8495060
2013,"February 2013","Exports","Chile",303,4489197,19207230
2013,"May 2013","Exports","New Zealand",303,344837,806325
2013,"November 2013","Exports","New Zealand",303,203413,467829
2013,"December 2013","Exports","Iceland",303,3661323,8125709
2013,"January 2013","Exports","Chile",303,3453145,13917020
2013,"April 2013","Exports","Indonesia",303,87380,270435
2013,"September 2013","Exports","New Zealand",303,747823,1767233
2013,"August 2013","Exports","New Zealand",303,236207,565494
2013,"June 2013","Exports","Indonesia",303,147560,309903
2013,"February 2013","Imports","Norway",303,1256343,2637281
2013,"March 2013","Imports","Norway",303,2126225,4713233
2013,"June 2013","Exports","Norway",303,5219480,7398255
2013,"September 2013","Imports","Norway",303,456086,1067644
2013,"October 2013","Imports","Norway",303,412200,991880
2013,"February 2013","Exports","Norway",303,12828291,15830928
2013,"April 2013","Imports","Norway",303,292422,633968
2013,"July 2013","Exports","Norway",303,3935861,6087724
2013,"April 2013","Exports","Italy",303,17200,183431
2013,"September 2013","Exports","Norway",303,11216370,14966384
2013,"July 2013","Imports","Norway",303,83661,190205
2013,"April 2013","Exports","Norway",303,6537118,9910736
2013,"November 2013","Exports","Norway",303,24591825,29854272
2013,"January 2013","Exports","Norway",303,19928314,27915189
2013,"November 2013","Imports","Norway",303,245501,553629
2013,"May 2013","Exports","Italy",303,17300,197885
2013,"August 2013","Exports","Norway",303,7992858,12098888
2013,"January 2013","Imports","Norway",303,552788,1450192
2013,"August 2013","Imports","Norway",303,360276,848110
2013,"December 2013","Imports","Norway",303,42984,101879
2013,"December 2013","Exports","Norway",303,18385994,22139478
2013,"February 2013","Exports","Italy",303,18000,156100
2013,"April 2013","Imports","Kyrgyzstan",303,1437467,2194866
2013,"July 2013","Imports","Kyrgyzstan",303,2588010,4075536
2013,"January 2013","Exports","Argentina",303,169858,346684
2013,"November 2013","Exports","Argentina",303,137675,295047
2013,"June 2013","Imports","Kyrgyzstan",303,1947014,3005930
2013,"August 2013","Imports","Portugal",303,45000,71874
2013,"November 2013","Imports","Kyrgyzstan",303,3933834,6267965
2013,"May 2013","Exports","Argentina",303,193673,775862
2013,"December 2013","Imports","Kyrgyzstan",303,4418726,7055047
2013,"January 2013","Imports","Azerbaijan",303,18450,9437
2013,"February 2013","Exports","Argentina",303,52641,170334
2013,"July 2013","Imports","Azerbaijan",303,59451,30483
2013,"September 2013","Imports","Kyrgyzstan",303,3114945,4918388
2013,"May 2013","Imports","Kyrgyzstan",303,1664039,2569394
2013,"April 2013","Imports","Czech Rep.",303,1140,4416
2013,"October 2013","Exports","Turkey",303,171627,697581
2013,"October 2013","Exports","Ecuador",303,488143,698525
2013,"March 2013","Exports","Morocco",303,615120,683831
2013,"September 2013","Exports","Morocco",303,782134,823541
2013,"February 2013","Exports","Ecuador",303,243250,336280
2013,"June 2013","Exports","Ecuador",303,237000,338084
2013,"March 2013","Exports","Ecuador",303,126500,169184
2013,"January 2013","Exports","Ecuador",303,320210,391886
2013,"July 2013","Exports","Morocco",303,362572,389913
2013,"October 2013","Exports","Morocco",303,1369474,1494227
2013,"August 2013","Exports","Morocco",303,1033700,1081759
2013,"May 2013","Exports","Morocco",303,1060180,1131226
2013,"August 2013","Exports","Ecuador",303,609470,1012705
2013,"September 2013","Exports","Ecuador",303,448696,741328
2013,"November 2013","Exports","Ecuador",303,512022,697070
2013,"April 2013","Exports","Morocco",303,307054,319214
2013,"June 2013","Exports","Morocco",303,345326,455277
2013,"February 2013","Exports","Morocco",303,1280180,1456666
2013,"November 2013","Exports","Morocco",303,894460,1040329
2013,"April 2013","Exports","Ecuador",303,186285,333842
2013,"July 2013","Exports","Ecuador",303,481380,649656
2013,"December 2013","Exports","Ecuador",303,627010,1166922
2013,"January 2013","Imports","Mozambique",303,69840,83000
2013,"November 2013","Imports","Georgia",303,24750,34848
2013,"March 2013","Exports","Lithuania",303,157443,197564
2013,"June 2013","Exports","Lithuania",303,218302,161890
2013,"May 2013","Exports","Latvia",303,219493,168486
2013,"February 2013","Exports","Latvia",303,658028,464752
2013,"October 2013","Exports","Lithuania",303,701732,595862
2013,"April 2013","Imports","Lithuania",303,346508,905878
2013,"October 2013","Imports","Lithuania",303,129563,367179
2013,"July 2013","Imports","Lithuania",303,646800,1735532
2013,"January 2013","Exports","Latvia",303,504728,337304
2013,"June 2013","Exports","Latvia",303,470466,350630
2013,"May 2013","Imports","Georgia",303,19880,23868
2013,"August 2013","Exports","Lithuania",303,390838,366028
2013,"September 2013","Exports","Lithuania",303,369396,254623
2013,"April 2013","Exports","Latvia",303,794751,499515
2013,"November 2013","Exports","Lithuania",303,784204,835524
2013,"March 2013","Exports","Latvia",303,161082,128709
2013,"March 2013","Imports","Lithuania",303,21496,53323
2013,"November 2013","Imports","Latvia",303,40000,175599
2013,"September 2013","Imports","Lithuania",303,22702,60819
2013,"July 2013","Imports","Georgia",303,19654,19654
